https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume BTC
1650664800,2022-04-22 22:00:00,AAVE/BTC,0.00443471,0.00443471,0.00443471,0.00443471,45.68493194,0.20259942452363738
1650661200,2022-04-22 21:00:00,AAVE/BTC,0.00443199,0.00443199,0.00443199,0.00443199,0.27335137,0.0012114905383263
1650657600,2022-04-22 20:00:00,AAVE/BTC,0.00442936,0.00442936,0.00442936,0.00442936,45.60121928,0.20198421663006083
1650654000,2022-04-22 19:00:00,AAVE/BTC,0.00443590,0.00443590,0.00443590,0.00443590,0.00000000,0.0
1650650400,2022-04-22 18:00:00,AAVE/BTC,0.00444565,0.00444877,0.00443590,0.00443590,23.44553340,0.10400204160906
1650646800,2022-04-22 17:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650643200,2022-04-22 16:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650639600,2022-04-22 15:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650636000,2022-04-22 14:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650632400,2022-04-22 13:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650628800,2022-04-22 12:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650625200,2022-04-22 11:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650621600,2022-04-22 10:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650618000,2022-04-22 09:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650614400,2022-04-22 08:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650610800,2022-04-22 07:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650607200,2022-04-22 06:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650603600,2022-04-22 05:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650600000,2022-04-22 04:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650596400,2022-04-22 03:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650592800,2022-04-22 02:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650589200,2022-04-22 01:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650585600,2022-04-22 00:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650582000,2022-04-21 23:00:00,AAVE/BTC,0.00425657,0.00425657,0.00425657,0.00425657,0.00000000,0.0
1650578400,2022-04-21 22:00:00,AAVE/BTC,0.00425804,0.00425804,0.00425657,0.00425657,41.89510142,0.17832943185132943
1650574800,2022-04-21 21:00:00,AAVE/BTC,0.00434134,0.00434134,0.00434134,0.00434134,0.00000000,0.0
1650571200,2022-04-21 20:00:00,AAVE/BTC,0.00433901,0.00434134,0.00433901,0.00434134,47.26932000,0.2052121896888
1650567600,2022-04-21 19:00:00,AAVE/BTC,0.00454058,0.00454058,0.00454058,0.00454058,0.00000000,0.0
1650564000,2022-04-21 18:00:00,AAVE/BTC,0.00454058,0.00454058,0.00454058,0.00454058,0.00000000,0.0
1650560400,2022-04-21 17:00:00,AAVE/BTC,0.00454058,0.00454058,0.00454058,0.00454058,0.00000000,0.0
1650556800,2022-04-21 16:00:00,AAVE/BTC,0.00454058,0.00454058,0.00454058,0.00454058,0.00000000,0.0
1650553200,2022-04-21 15:00:00,AAVE/BTC,0.00454058,0.00454058,0.00454058,0.00454058,0.20000000,0.000908116
1650549600,2022-04-21 14:00:00,AAVE/BTC,0.00457617,0.00457617,0.00457617,0.00457617,0.00000000,0.0
1650546000,2022-04-21 13:00:00,AAVE/BTC,0.00457617,0.00457617,0.00457617,0.00457617,0.00000000,0.0
1650542400,2022-04-21 12:00:00,AAVE/BTC,0.00457617,0.00457617,0.00457617,0.00457617,0.00000000,0.0
1650538800,2022-04-21 11:00:00,AAVE/BTC,0.00453862,0.00457617,0.00453862,0.00457617,5.03689155,0.0230496720043635
1650535200,2022-04-21 10:00:00,AAVE/BTC,0.00446596,0.00446596,0.00446596,0.00446596,0.00000000,0.0
1650531600,2022-04-21 09:00:00,AAVE/BTC,0.00446596,0.00446596,0.00446596,0.00446596,0.00000000,0.0
1650528000,2022-04-21 08:00:00,AAVE/BTC,0.00446596,0.00446596,0.00446596,0.00446596,0.00000000,0.0
1650524400,2022-04-21 07:00:00,AAVE/BTC,0.00446596,0.00446596,0.00446596,0.00446596,0.04978608,0.0002223426418368
1650520800,2022-04-21 06:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650517200,2022-04-21 05:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650513600,2022-04-21 04:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650510000,2022-04-21 03:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650506400,2022-04-21 02:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650502800,2022-04-21 01:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650499200,2022-04-21 00:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650495600,2022-04-20 23:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650492000,2022-04-20 22:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,0.00000000,0.0
1650488400,2022-04-20 21:00:00,AAVE/BTC,0.00453796,0.00453796,0.00453796,0.00453796,112.87500000,0.512222235
1650484800,2022-04-20 20:00:00,AAVE/BTC,0.00456410,0.00456410,0.00456410,0.00456410,0.00000000,0.0
1650481200,2022-04-20 19:00:00,AAVE/BTC,0.00456410,0.00456410,0.00456410,0.00456410,0.00000000,0.0
1650477600,2022-04-20 18:00:00,AAVE/BTC,0.00456410,0.00456410,0.00456410,0.00456410,0.00000000,0.0
1650474000,2022-04-20 17:00:00,AAVE/BTC,0.00456410,0.00456410,0.00456410,0.00456410,0.06514208,0.000297314967328
1650470400,2022-04-20 16:00:00,AAVE/BTC,0.00450927,0.00450927,0.00450927,0.00450927,0.00000000,0.0
1650466800,2022-04-20 15:00:00,AAVE/BTC,0.00453207,0.00453207,0.00450927,0.00450927,0.22830000,0.001029466341
1650463200,2022-04-20 14:00:00,AAVE/BTC,0.00469270,0.00469270,0.00469270,0.00469270,0.00000000,0.0
1650459600,2022-04-20 13:00:00,AAVE/BTC,0.00469270,0.00469270,0.00469270,0.00469270,0.00000000,0.0
1650456000,2022-04-20 12:00:00,AAVE/BTC,0.00469317,0.00469457,0.00469270,0.00469270,41.89510143,0.196601142480561
1650452400,2022-04-20 11:00:00,AAVE/BTC,0.00461744,0.00461744,0.00461744,0.00461744,46.10212081,0.21287377671292643
1650448800,2022-04-20 10:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650445200,2022-04-20 09:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650441600,2022-04-20 08:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650438000,2022-04-20 07:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650434400,2022-04-20 06:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650430800,2022-04-20 05:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650427200,2022-04-20 04:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650423600,2022-04-20 03:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650420000,2022-04-20 02:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650416400,2022-04-20 01:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650412800,2022-04-20 00:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650409200,2022-04-19 23:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650405600,2022-04-19 22:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.00000000,0.0
1650402000,2022-04-19 21:00:00,AAVE/BTC,0.00435652,0.00435652,0.00435652,0.00435652,0.71777985,0.003127022272122
1650398400,2022-04-19 20:00:00,AAVE/BTC,0.00434125,0.00434125,0.00434125,0.00434125,0.13990000,0.0006073408749999999
1650394800,2022-04-19 19:00:00,AAVE/BTC,0.00435121,0.00435121,0.00435121,0.00435121,0.07070000,0.000307630547
1650391200,2022-04-19 18:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650387600,2022-04-19 17:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650384000,2022-04-19 16:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650380400,2022-04-19 15:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.50000000,0.00215901
1650376800,2022-04-19 14:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650373200,2022-04-19 13:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650369600,2022-04-19 12:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650366000,2022-04-19 11:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650362400,2022-04-19 10:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650358800,2022-04-19 09:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650355200,2022-04-19 08:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650351600,2022-04-19 07:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650348000,2022-04-19 06:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650344400,2022-04-19 05:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650340800,2022-04-19 04:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650337200,2022-04-19 03:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650333600,2022-04-19 02:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650330000,2022-04-19 01:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650326400,2022-04-19 00:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650322800,2022-04-18 23:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650319200,2022-04-18 22:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650315600,2022-04-18 21:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.00000000,0.0
1650312000,2022-04-18 20:00:00,AAVE/BTC,0.00408000,0.00408000,0.00408000,0.00408000,0.05000000,0.00020400000000000003
1650308400,2022-04-18 19:00:00,AAVE/BTC,0.00410409,0.00410409,0.00410409,0.00410409,0.00000000,0.0
1650304800,2022-04-18 18:00:00,AAVE/BTC,0.00409968,0.00410409,0.00409968,0.00410409,25.10337860,0.103026525078474
1650301200,2022-04-18 17:00:00,AAVE/BTC,0.00411082,0.00411082,0.00411082,0.00411082,0.00000000,0.0
1650297600,2022-04-18 16:00:00,AAVE/BTC,0.00411082,0.00411082,0.00411082,0.00411082,0.00000000,0.0
1650294000,2022-04-18 15:00:00,AAVE/BTC,0.00411082,0.00411082,0.00411082,0.00411082,0.00000000,0.0
1650290400,2022-04-18 14:00:00,AAVE/BTC,0.00411082,0.00411082,0.00411082,0.00411082,0.60000000,0.0024664920000000003
1650286800,2022-04-18 13:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650283200,2022-04-18 12:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650279600,2022-04-18 11:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650276000,2022-04-18 10:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650272400,2022-04-18 09:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650268800,2022-04-18 08:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650265200,2022-04-18 07:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650261600,2022-04-18 06:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650258000,2022-04-18 05:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650254400,2022-04-18 04:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650250800,2022-04-18 03:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650247200,2022-04-18 02:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650243600,2022-04-18 01:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650240000,2022-04-18 00:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650236400,2022-04-17 23:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650232800,2022-04-17 22:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650229200,2022-04-17 21:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650225600,2022-04-17 20:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650222000,2022-04-17 19:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650218400,2022-04-17 18:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650214800,2022-04-17 17:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650211200,2022-04-17 16:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650207600,2022-04-17 15:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650204000,2022-04-17 14:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650200400,2022-04-17 13:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650196800,2022-04-17 12:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650193200,2022-04-17 11:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650189600,2022-04-17 10:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650186000,2022-04-17 09:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650182400,2022-04-17 08:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650178800,2022-04-17 07:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650175200,2022-04-17 06:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650171600,2022-04-17 05:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650168000,2022-04-17 04:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650164400,2022-04-17 03:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650160800,2022-04-17 02:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650157200,2022-04-17 01:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650153600,2022-04-17 00:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650150000,2022-04-16 23:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650146400,2022-04-16 22:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650142800,2022-04-16 21:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650139200,2022-04-16 20:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650135600,2022-04-16 19:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650132000,2022-04-16 18:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650128400,2022-04-16 17:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650124800,2022-04-16 16:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650121200,2022-04-16 15:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650117600,2022-04-16 14:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650114000,2022-04-16 13:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650110400,2022-04-16 12:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650106800,2022-04-16 11:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650103200,2022-04-16 10:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650099600,2022-04-16 09:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650096000,2022-04-16 08:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650092400,2022-04-16 07:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650088800,2022-04-16 06:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650085200,2022-04-16 05:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650081600,2022-04-16 04:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650078000,2022-04-16 03:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650074400,2022-04-16 02:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650070800,2022-04-16 01:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650067200,2022-04-16 00:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650063600,2022-04-15 23:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650060000,2022-04-15 22:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,5.27236227,0.0227661657291054
1650056400,2022-04-15 21:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650052800,2022-04-15 20:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650049200,2022-04-15 19:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650045600,2022-04-15 18:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650042000,2022-04-15 17:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650038400,2022-04-15 16:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650034800,2022-04-15 15:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650031200,2022-04-15 14:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650027600,2022-04-15 13:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650024000,2022-04-15 12:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650020400,2022-04-15 11:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650016800,2022-04-15 10:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650013200,2022-04-15 09:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650009600,2022-04-15 08:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650006000,2022-04-15 07:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1650002400,2022-04-15 06:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1649998800,2022-04-15 05:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.00000000,0.0
1649995200,2022-04-15 04:00:00,AAVE/BTC,0.00435520,0.00435520,0.00435520,0.00435520,0.60000000,0.00261312
1649991600,2022-04-15 03:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649988000,2022-04-15 02:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649984400,2022-04-15 01:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649980800,2022-04-15 00:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649977200,2022-04-14 23:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649973600,2022-04-14 22:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649970000,2022-04-14 21:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649966400,2022-04-14 20:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649962800,2022-04-14 19:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649959200,2022-04-14 18:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649955600,2022-04-14 17:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,0.00000000,0.0
1649952000,2022-04-14 16:00:00,AAVE/BTC,0.00426419,0.00426419,0.00426419,0.00426419,11.88533232,0.050681315225620804
1649948400,2022-04-14 15:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649944800,2022-04-14 14:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649941200,2022-04-14 13:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649937600,2022-04-14 12:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649934000,2022-04-14 11:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649930400,2022-04-14 10:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649926800,2022-04-14 09:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649923200,2022-04-14 08:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649919600,2022-04-14 07:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649916000,2022-04-14 06:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649912400,2022-04-14 05:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649908800,2022-04-14 04:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,0.00000000,0.0
1649905200,2022-04-14 03:00:00,AAVE/BTC,0.00428000,0.00428000,0.00428000,0.00428000,5.00000000,0.0214
1649901600,2022-04-14 02:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649898000,2022-04-14 01:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649894400,2022-04-14 00:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649890800,2022-04-13 23:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649887200,2022-04-13 22:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649883600,2022-04-13 21:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649880000,2022-04-13 20:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649876400,2022-04-13 19:00:00,AAVE/BTC,0.00427935,0.00427935,0.00427935,0.00427935,0.00000000,0.0
1649872800,2022-04-13 18:00:00,AAVE/BTC,0.00428120,0.00428120,0.00427935,0.00427935,1.50000000,0.006419025
1649869200,2022-04-13 17:00:00,AAVE/BTC,0.00425949,0.00425949,0.00423515,0.00423515,29.24197464,0.12384414889659599
1649865600,2022-04-13 16:00:00,AAVE/BTC,0.00418326,0.00418326,0.00418326,0.00418326,0.00000000,0.0
1649862000,2022-04-13 15:00:00,AAVE/BTC,0.00418326,0.00418326,0.00418326,0.00418326,0.00000000,0.0
1649858400,2022-04-13 14:00:00,AAVE/BTC,0.00418326,0.00418326,0.00418326,0.00418326,55.17261103,0.23080137681735782
1649854800,2022-04-13 13:00:00,AAVE/BTC,0.00415579,0.00415579,0.00415579,0.00415579,0.46900000,0.00194906551
