Date,Close/Last,Volume,Open,High,Low
08/05/2016,1344.4,207828,1367.2,1371,1340.4
08/04/2016,1367.4,158935,1364.7,1371.4,1355.1
08/03/2016,1364.7,131123,1370.5,1373.4,1360.6
08/02/2016,1372.6,154681,1360.6,1374.2,1353.7
08/01/2016,1359.6,108934,1357.2,1361.9,1353.2
07/29/2016,1349,214928,1333.2,1353.3,1325.8
07/28/2016,1332.3,179984,1339.5,1344.3,1330.1
07/27/2016,1326.7,160965,1319.9,1342.3,1315.6
07/26/2016,1320.8,88658,1315.5,1324.4,1313.6
07/25/2016,1319.5,125105,1322.7,1323.4,1311.1
07/22/2016,1323.4,211535,1331.4,1334,1319.4
07/21/2016,1331,241351,1316.2,1334,1310.7
07/20/2016,1319.3,212201,1332.2,1338.8,1312.5
07/19/2016,1332.3,144123,1329.1,1335.5,1325.8
07/18/2016,1329.3,159487,1333.4,1336,1323.5
07/15/2016,1327.4,184243,1336.4,1339.5,1322.6
07/14/2016,1327.4,251302,1344.5,1348,1320.4
07/13/2016,1332.2,195091,1334,1346.3,1328.1
07/12/2016,1335.3,246267,1356.3,1358.9,1331
07/11/2016,1356.6,217375,1368.9,1376.5,1351.8
07/08/2016,1358.4,287124,1361,1371.8,1336.3
07/07/2016,1362.1,204514,1365.7,1372.9,1352
07/06/2016,1367.1,226256,1358,1377.5,1356.3
07/05/2016,1358.7,337002,1350.8,1360.3,1338.5
07/01/2016,1339,63821,1345,1360.3,1338.5
06/30/2016,1320.6,182812,1321,1326.5,1315.3
06/29/2016,1326.9,164974,1313.9,1331,1313.3
06/28/2016,1317.9,183169,1328.3,1329.5,1308.2
06/27/2016,1324.7,240734,1322.3,1340,1320.8
06/24/2016,1322.4,527205,1254.3,1362.6,1252.8
06/23/2016,1263.1,145996,1268.1,1274.9,1256.9
06/22/2016,1270,127154,1271.4,1273.5,1263.8
06/21/2016,1272.5,196994,1271.1,1297.4,1267.1
06/20/2016,1292.1,186003,1293,1296.8,1280.8
06/17/2016,1294.8,203550,1282.4,1302.7,1278.8
06/16/2016,1298.4,331368,1295,1318.9,1280.1
06/15/2016,1288.3,190137,1288.1,1300,1281.3
06/14/2016,1288.1,182512,1286.2,1293,1278.6
06/13/2016,1286.9,195734,1278.3,1290.3,1275.2
06/10/2016,1275.9,151163,1271.5,1280.9,1267.3
06/09/2016,1272.7,145087,1264.6,1274.4,1259.4
06/08/2016,1262.3,167215,1247,1267.2,1245.5
06/07/2016,1247,114337,1248,1249,1236.9
06/06/2016,1247.4,157245,1245.5,1251.3,1242.1
06/03/2016,1242.9,230035,1212.8,1247.4,1209.1
06/02/2016,1212.6,106248,1215.9,1220,1212
06/01/2016,1214.7,151311,1217.9,1222.9,1208.2
05/31/2016,1217.5,227362,1208.1,1220.6,1201.5
05/27/2016,1216.7,29931,1215.1,1215.9,1202.2
05/26/2016,1222.7,148362,1226.1,1237.2,1220.8
05/25/2016,1226.6,105239,1230,1233.4,1220.6
05/24/2016,1232.2,288926,1249.5,1252.8,1226.2
05/23/2016,1251.5,206897,1251.7,1256.8,1243.5
05/20/2016,1252.9,188383,1256.3,1261.2,1249.6
05/19/2016,1254.8,246015,1259.1,1262.3,1244.6
05/18/2016,1274.4,225480,1280.6,1283.5,1256
05/17/2016,1276.9,196855,1274.9,1283.9,1270.1
05/16/2016,1274.2,188509,1273.1,1290.4,1271.6
05/13/2016,1272.7,167683,1264.8,1277.7,1264
05/12/2016,1271.2,211757,1279.3,1282.5,1262.9
05/11/2016,1275.5,215592,1267.3,1280.8,1266.3
05/10/2016,1264.8,164024,1265.4,1272,1258.3
05/09/2016,1266.6,213413,1288.8,1289.5,1262.8
05/06/2016,1294,246521,1279.3,1297.7,1276.2
05/05/2016,1272.3,168856,1281.2,1288.4,1270.6
05/04/2016,1274.4,205506,1287.7,1291.8,1273.6
05/03/2016,1291.8,209229,1293.4,1303.9,1284
05/02/2016,1295.8,193092,1294.2,1306,1289.6
04/29/2016,1290.5,249603,1268,1299,1267
04/28/2016,1266.4,214356,1247.3,1271.7,1239.1
04/27/2016,1250.4,167190,1245.7,1254.6,1240.7
04/26/2016,1243.4,139982,1239.8,1246.5,1232.7
04/25/2016,1240.2,114696,1234.5,1243.8,1231.3
04/22/2016,1230,198388,1248.5,1254.2,1228.5
04/21/2016,1250.3,261992,1244.5,1272.4,1244.4
04/20/2016,1254.4,158271,1251.3,1259.8,1244
04/19/2016,1254.3,200511,1233.9,1258.5,1229
04/18/2016,1235,143540,1236.3,1243.3,1231.7
04/15/2016,1234.6,115585,1228.5,1237.6,1226.8
04/14/2016,1226.5,196567,1243.8,1245.9,1225.4
04/13/2016,1248.3,150426,1257.2,1258.7,1241.4
04/12/2016,1260.9,148296,1259.8,1264.7,1253
04/11/2016,1258,151279,1241.8,1260.9,1241.6
04/08/2016,1243.8,128333,1241.8,1244.6,1231
04/07/2016,1237.5,179765,1224,1245,1224
04/06/2016,1223.8,129032,1232.6,1233.8,1217.2
04/05/2016,1229.6,148762,1217.1,1238.8,1216
04/04/2016,1219.3,86900,1217.2,1224.1,1215.7
04/01/2016,1223.5,188179,1234.1,1237.2,1210.3
03/31/2016,1235.6,117150,1227,1242.3,1225.1
03/30/2016,1228.6,172801,1243,1246.8,1224.9
03/29/2016,1237.5,193572,1223.1,1245.2,1217
03/28/2016,1222,85386,1217.8,1225.1,1207.7
03/24/2016,1223.5,61613,1222.1,1225.6,1212.6
03/23/2016,1225.6,248406,1248.5,1249.8,1215.4
03/22/2016,1248.6,178128,1244.3,1260.9,1242.8
03/21/2016,1244.2,165130,1255.2,1256.7,1241.2
03/18/2016,1254.3,152348,1257.7,1267.7,1248.4
03/17/2016,1265,196709,1262,1271.9,1255.2
03/16/2016,1229.8,195631,1233.1,1264.8,1227
03/15/2016,1231,169067,1237,1238.7,1226
03/14/2016,1245.1,198015,1250.9,1261.9,1229.9
03/11/2016,1259.4,225924,1272,1287.8,1249
03/10/2016,1272.8,294934,1253.7,1274.3,1237.5
03/09/2016,1257.4,217105,1262.2,1265.7,1243.6
03/08/2016,1262.9,198376,1267.9,1279,1261
03/07/2016,1264,208860,1260.5,1274.1,1257.4
03/04/2016,1270.7,351429,1264.6,1280.7,1250.1
03/03/2016,1258.2,216716,1240.8,1269.3,1238
03/02/2016,1241.8,175010,1232.3,1244.8,1225.1
03/01/2016,1230.8,211175,1238.9,1249.3,1227.7
02/29/2016,1234.4,174484,1223.1,1241.8,1216.3
02/26/2016,1220.4,210351,1232.5,1241.3,1212
02/25/2016,1238.8,199289,1228.9,1244.4,1221.8
02/24/2016,1239.1,260422,1226,1254.3,1222.4
02/23/2016,1222.6,175821,1208.9,1229,1207.6
02/22/2016,1210.1,155626,1208,1226.9,1202.5
02/19/2016,1230.8,168415,1231.2,1235.3,1220.6
02/18/2016,1226.3,173177,1209.5,1240.6,1201.3
02/17/2016,1211.4,156859,1201.9,1214.4,1196.2
02/16/2016,1208.2,319892,1209.4,1236.3,1191.5
02/12/2016,1239.4,33215,1236.3,1236.3,1215
02/11/2016,1247.8,345519,1197.5,1263.9,1196.3
02/10/2016,1194.6,159103,1189.7,1198.1,1181.6
02/09/2016,1198.6,180163,1189.4,1199.3,1185.9
02/08/2016,1197.9,232700,1174,1201.4,1164.5
02/05/2016,1157.7,206063,1155.7,1175,1145.5
02/04/2016,1157.5,168259,1156.7,1157.9,1139.7
02/03/2016,1141.3,181052,1129.4,1146.2,1124.8
02/02/2016,1127.2,107444,1128.8,1131.5,1122.6
02/01/2016,1128,109728,1118,1130.2,1115.3
01/29/2016,1116.4,126023,1114.8,1118.9,1108.5
01/28/2016,1116.1,146072,1115.7,1126.4,1110.2
01/27/2016,1116.3,124865,1120.2,1128.7,1115.2
01/26/2016,1120.6,89525,1109.4,1123.6,1107.7
01/25/2016,1105.3,148860,1097.8,1109.2,1097.6
01/22/2016,1096.3,133883,1101.6,1103.5,1094.4
01/21/2016,1098.2,170505,1100.9,1104.8,1092.5
01/20/2016,1106.2,183164,1087.3,1109.9,1087.1
01/19/2016,1089.1,154064,1089,1094.5,1082.1
01/15/2016,1090.7,8927,1089.3,1093.3,1089
01/14/2016,1073.6,168364,1093.6,1095.4,1071.1
01/13/2016,1087.1,146676,1086.8,1095.6,1079.4
01/12/2016,1085.2,161091,1094,1099.1,1083.1
01/11/2016,1096.2,185771,1103.6,1108.3,1093.1
01/08/2016,1097.9,183436,1108.8,1113.1,1091.8
01/07/2016,1107.8,203063,1093.7,1109.9,1091.1
01/06/2016,1091.9,179581,1076.8,1094.9,1074.4
01/05/2016,1078.4,99250,1073.5,1081.5,1071.9
01/04/2016,1075.2,151233,1061.5,1083,1061
12/31/2015,1060.2,53272,1060.6,1062.7,1056.5
12/30/2015,1059.8,5260,1068.2,1070.5,1059.8
12/29/2015,1068,5260,1068.2,1070.5,1067.7
12/28/2015,1068.3,66151,1068.6,1076.5,1065.7
12/25/2015,1075.9,N/A,1075.9,1075.9,1075.9
12/24/2015,1075.9,47886,1069.6,1076.6,1069.5
12/23/2015,1068.3,64030,1069.5,1074.9,1067.6
12/22/2015,1074.1,74764,1070.8,1080.3,1071.2
12/21/2015,1080.6,9268,1078,1079.5,1075.4
12/18/2015,1065,115775,1051.5,1071,1050
12/17/2015,1049.6,157113,1072.2,1072.7,1046.8
12/16/2015,1076.8,135844,1060.3,1077.9,1060.2
12/15/2015,1061.6,109842,1060.4,1067.9,1057.4
12/14/2015,1063.4,114615,1073,1077.3,1058.1
12/11/2015,1075.7,147088,1071.4,1079.1,1061.7
12/10/2015,1072,95161,1071.7,1076,1068.8
12/09/2015,1076.5,135909,1074.3,1085,1068.7
12/08/2015,1075.3,120295,1069.7,1078.4,1066.8
12/07/2015,1075.2,104016,1085.5,1086.1,1065
12/04/2015,1084.1,199706,1062,1088.3,1057.2
12/03/2015,1061.2,166626,1053.5,1064.5,1045.4
12/02/2015,1053.8,117379,1067.9,1071,1049.4
12/01/2015,1063.5,115302,1064.6,1074,1062.6
11/30/2015,1065.3,105076,1056,1069.1,1052.2
11/27/2015,1056.2,175421,1071,1073.9,1051.6
11/26/2015,1069.7,N/A,1069.7,1069.7,1069.7
11/25/2015,1069.7,9070,1070.6,1073.9,1068.7
11/24/2015,1073.3,69317,1067.6,1080.5,1067.6
11/23/2015,1066.6,67286,1072.7,1076.3,1065.4
11/20/2015,1076.3,143217,1079.7,1087.2,1074.9
11/19/2015,1077.9,169716,1079.5,1086.6,1068.3
11/18/2015,1068.7,144564,1070.2,1074.6,1062
11/17/2015,1068.6,171466,1082.4,1085.1,1064.4
11/16/2015,1083.6,146506,1087.9,1097.4,1080.5
11/13/2015,1080.9,126219,1083.5,1088,1078.2
11/12/2015,1081,193512,1085.4,1089,1073
11/11/2015,1084.9,158171,1088.5,1093.5,1083.2
11/10/2015,1088.5,137955,1089,1094.8,1084
11/09/2015,1088.1,133427,1089.1,1094.9,1087.4
11/06/2015,1087.7,183535,1103.2,1109.7,1084.5
11/05/2015,1104.2,130595,1103.6,1111.3,1102.2
11/04/2015,1106.2,147311,1117.4,1122.3,1105.6
11/03/2015,1114.1,144707,1132.9,1138,1113.6
11/02/2015,1135.9,98561,1141.3,1142.7,1132.2
10/30/2015,1141.4,110040,1146.6,1149.8,1138.4
10/29/2015,1147.3,142805,1156.1,1162.5,1144.2
10/28/2015,1176.1,177850,1166.7,1183.1,1152.1
10/27/2015,1165.8,85314,1163,1168.8,1160.5
10/26/2015,1166.2,79375,1163.8,1169.6,1162
10/23/2015,1162.8,145357,1165.9,1179.4,1158.6
10/22/2015,1166.1,113495,1166.8,1171.8,1161.4
10/21/2015,1167.1,115889,1175.5,1179.3,1163.2
10/20/2015,1177.5,116171,1170.6,1181.4,1167.2
10/19/2015,1172.8,102967,1176.9,1178.2,1168.3
10/16/2015,1183.1,102935,1182.5,1184.8,1174.3
10/15/2015,1187.5,181083,1184,1191.7,1173.9
10/14/2015,1179.8,182083,1168.2,1189.9,1162.5
10/13/2015,1165.4,130049,1162.8,1168.6,1151.3
10/12/2015,1164.5,106716,1155,1168.6,1154.3
10/09/2015,1155.9,129925,1138.1,1159.3,1138
10/08/2015,1144.3,116155,1145,1150.9,1135.9
10/07/2015,1148.7,108785,1146.5,1153.6,1141.3
10/06/2015,1146.4,116671,1134.7,1151,1134.5
10/05/2015,1137.6,110483,1137,1141.6,1129.6
10/02/2015,1136.6,178784,1112.5,1140.9,1103.8
10/01/2015,1113.7,76984,1114.5,1118.5,1110.3
09/30/2015,1115.2,148341,1127.2,1127.7,1110.8
09/29/2015,1126.8,100406,1131.4,1134.3,1123.5
09/28/2015,1131.7,137003,1145,1147.8,1127.3
09/25/2015,1145.6,134782,1151,1151.1,1140.1
09/24/2015,1153.8,200068,1130,1156.4,1129.5
09/23/2015,1131.5,89262,1123.8,1134,1121.1
09/22/2015,1124.8,109509,1132.6,1136.1,1120.5
09/21/2015,1132.8,84042,1138.7,1139.4,1128.7
09/18/2015,1137.8,142108,1130,1141.5,1126.9
09/17/2015,1117,135687,1118.7,1136,1114.7
09/16/2015,1119,123877,1104.4,1123.7,1103
09/15/2015,1102.6,75109,1107.1,1108.5,1101.5
09/14/2015,1107.7,71350,1107,1109.8,1102.6
09/11/2015,1103.3,111507,1110.2,1111.9,1097.7
09/10/2015,1109.3,117042,1105.7,1114.1,1102.5
09/09/2015,1102,161609,1121,1124.7,1100.1
09/08/2015,1121,135811,1118.1,1126,1114.7
09/07/2015,1121.4,N/A,1121.4,1121.4,1121.4
09/04/2015,1121.4,9777,1123,1124.1,1117
09/03/2015,1124.5,102488,1133.2,1133.8,1121
09/02/2015,1133.6,106996,1139,1141.9,1131.2
09/01/2015,1139.8,124773,1133.8,1147.3,1133.8
08/31/2015,1132.5,93050,1132.7,1136.3,1125
08/28/2015,1134,141784,1124.4,1140.3,1123.1
08/27/2015,1122.6,119691,1124.4,1131.7,1117
08/26/2015,1124.6,194126,1139.9,1146,1116.9
08/25/2015,1138.3,188989,1155.7,1156.3,1134
08/24/2015,1153.6,255624,1160.2,1169.8,1145.1
08/21/2015,1159.6,189582,1153.3,1167.9,1148.5
08/20/2015,1153.2,174797,1133.3,1153.7,1132.1
08/19/2015,1127.9,146994,1117.2,1134.3,1115.5
08/18/2015,1116.9,116442,1117.2,1120.4,1108.5
08/17/2015,1118.4,88129,1113.5,1122.2,1112.9
08/14/2015,1112.7,100681,1114.6,1120.4,1111.1
08/13/2015,1115.6,125318,1125.2,1126.3,1112.8
08/12/2015,1123.6,184025,1108.2,1125.5,1101.1
08/11/2015,1107.7,186562,1103.8,1119.1,1093.3
08/10/2015,1104.1,142965,1094,1108.5,1089
08/07/2015,1094.1,165051,1088.8,1098.9,1081.4
08/06/2015,1090.1,90012,1084.1,1093.3,1082.7
08/05/2015,1085.6,110005,1087.3,1091.7,1082
08/04/2015,1090.7,108848,1087.5,1094.4,1080.2
08/03/2015,1089.4,102779,1095.1,1098,1085.1
07/31/2015,1095.1,166766,1087.7,1103,1079.2
07/30/2015,1088.7,155535,1096.6,1098.2,1081.5
07/29/2015,1093.3,107835,1094.8,1101.5,1089.8
07/28/2015,1096.7,75543,1094.2,1098.7,1091.1
07/27/2015,1096.9,53257,1098.2,1104.9,1088
07/24/2015,1085.5,237901,1089.5,1100.9,1072.3
07/23/2015,1094.1,194839,1093.4,1104.9,1086.1
07/22/2015,1091.5,170919,1100.1,1102.3,1085.6
07/21/2015,1103.5,163597,1098,1108.8,1095.9
07/20/2015,1106.8,250336,1095,1132.5,1080
07/17/2015,1131.9,149622,1144.3,1144.5,1129.6
07/16/2015,1143.9,118613,1146.2,1148.2,1140.6
07/15/2015,1147.4,141077,1153.9,1155.8,1141.9
07/14/2015,1153.5,103814,1157,1159.1,1151.8
07/13/2015,1155.4,118607,1162.3,1163.9,1149.8
07/10/2015,1157.9,106510,1158.7,1164.5,1156.4
07/09/2015,1159.2,122563,1157.5,1166.9,1155.1
07/08/2015,1163.5,159002,1154,1163.8,1145.9
07/07/2015,1152.6,190168,1168.8,1170,1146.8
07/06/2015,1173.2,100581,1173.2,1174.4,1161.9
07/03/2015,1163.5,N/A,1163.5,1163.5,1163.5
07/02/2015,1163.5,480,1165.2,1165.6,1163.7
07/01/2015,1169.3,90598,1172.4,1174.4,1166.7
06/30/2015,1171.8,139830,1179.8,1180,1165.4
06/29/2015,1179,136394,1182.5,1187.6,1173.2
06/26/2015,1173.2,99904,1172.5,1178,1167.1
06/25/2015,1171.8,80598,1174.1,1177.3,1170.5
06/24/2015,1172.9,110046,1177.6,1179.7,1168.1
06/23/2015,1176.6,106625,1185.3,1187.7,1175.6
06/22/2015,1184.1,116780,1199.7,1200.8,1181.6
06/19/2015,1201.9,79570,1201.8,1204,1198
06/18/2015,1202,174738,1184.2,1205.7,1183.1
06/17/2015,1176.8,96054,1181.1,1188.8,1173.9
06/16/2015,1180.9,93967,1185.3,1187.4,1175.4
06/15/2015,1185.8,124584,1180,1190.2,1171.9
06/12/2015,1179.2,80500,1180.8,1183.7,1175.6
06/11/2015,1180.4,101075,1185.7,1187.4,1174.8
06/10/2015,1186.6,116677,1175.8,1191.8,1174.3
06/09/2015,1177.6,87429,1173.2,1182.3,1171.8
06/08/2015,1173.6,100756,1170.8,1177.1,1168.5
06/05/2015,1168.1,142628,1176.5,1178,1162.1
06/04/2015,1175.2,144559,1185.8,1186.6,1172.4
06/03/2015,1184.9,117094,1193.8,1195.6,1179.1
06/02/2015,1194.4,106711,1189.5,1196.4,1185.8
06/01/2015,1188.7,162133,1189.8,1204.7,1184
05/29/2015,1189.8,97474,1188.1,1194.4,1186
05/28/2015,1188.8,141607,1188,1192.8,1180.2
05/27/2015,1186.5,139297,1187.5,1191.3,1183.9
05/26/2015,1187.8,91910,1207.3,1208.9,1185.6
05/25/2015,1204,N/A,1204,1204,1204
05/22/2015,1204,138192,1206,1214.6,1201
05/21/2015,1204.1,116552,1209.4,1212.4,1201
05/20/2015,1208.7,119129,1207.7,1213.2,1202.7
05/19/2015,1206.7,167820,1225.4,1225.5,1205.1
05/18/2015,1227.6,112075,1225.4,1232,1221.2
05/15/2015,1225.3,128557,1220.9,1225.8,1210.6
05/14/2015,1225.2,162990,1215,1227.7,1211.9
05/13/2015,1218.2,225506,1192.5,1218.5,1190.4
05/12/2015,1192.4,133063,1182.5,1196.3,1179.7
05/11/2015,1183,123351,1189,1190.9,1178
05/08/2015,1188.9,134106,1183.7,1193,1180.5
05/07/2015,1182.2,127213,1191.3,1192,1177.9
05/06/2015,1190.3,103539,1192.5,1196.9,1187.4
05/05/2015,1193.2,105898,1187.5,1199.3,1184.9
05/04/2015,1186.8,104106,1176.6,1192.1,1176.6
05/01/2015,1174.5,112452,1183.7,1184.4,1168.4
04/30/2015,1182.4,196278,1204.5,1207.4,1176
04/29/2015,1210,134603,1211.4,1213.5,1200.7
04/28/2015,1213.9,145628,1201.6,1214.9,1198.6
04/27/2015,1203.2,195125,1179.3,1206.7,1177.6
04/24/2015,1175,149522,1193,1195.4,1174.1
04/23/2015,1194.3,110608,1186.9,1197.4,1183.6
04/22/2015,1186.9,146503,1202.2,1204.4,1185
04/21/2015,1203.1,97120,1195.8,1203.7,1192.5
04/20/2015,1193.7,126703,1204.4,1209,1190.8
04/17/2015,1203.1,107912,1198.6,1207.8,1197
04/16/2015,1198,151984,1201.8,1208.8,1194.3
04/15/2015,1201.3,123923,1192.2,1204.4,1188.3
04/14/2015,1192.6,153692,1198.8,1201.3,1183.5
04/13/2015,1199.3,105226,1207.2,1209.3,1196.1
04/10/2015,1204.6,116251,1193.8,1210.6,1192.9
04/09/2015,1193.6,104647,1202.6,1203.3,1192.4
04/08/2015,1203.1,112371,1208.7,1212.5,1197.4
04/07/2015,1210.6,80561,1208.6,1215.9,1207.5
04/06/2015,1218.6,101351,1212.6,1224.5,1212.6
04/03/2015,1200.9,N/A,1200.9,1200.9,1200.9
04/02/2015,1200.9,108884,1204.3,1207.4,1194.8
04/01/2015,1208.2,141610,1183.2,1208.7,1180.5
03/31/2015,1183.2,112462,1185.5,1190.6,1178.2
03/30/2015,1185.3,122724,1198.6,1199.6,1182.2
03/27/2015,1200.7,128583,1204.6,1206.6,1192.6
03/26/2015,1205.7,112028,1196.1,1220.4,1194.8
03/25/2015,1197,171373,1192.5,1199.3,1186.1
03/24/2015,1191.4,153651,1188.5,1194.5,1184.7
03/23/2015,1187.7,157085,1183.2,1191,1178.6
03/20/2015,1184.6,155233,1170.4,1187.4,1167.9
03/19/2015,1169,150727,1166.1,1177,1158.6
03/18/2015,1151.3,180295,1148.1,1175.1,1144.9
03/17/2015,1148.2,149286,1153.7,1159.3,1141.6
03/16/2015,1153.2,114195,1157.9,1163.3,1149.3
03/13/2015,1152.4,113141,1152.6,1160.9,1150.4
03/12/2015,1151.9,151499,1153.7,1165.7,1147.5
03/11/2015,1150.6,152874,1161.1,1164.3,1146.5
03/10/2015,1160.1,170223,1165.6,1169.6,1153.8
03/09/2015,1166.5,112018,1169.6,1174.4,1164.8
03/06/2015,1164.3,204043,1197.5,1200,1162.9
03/05/2015,1196.2,125564,1200.2,1208.9,1195.8
03/04/2015,1200.9,99539,1203.8,1208.4,1197.7
03/03/2015,1204.4,146874,1206.1,1214.4,1194.6
03/02/2015,1208.2,128222,1213.8,1223,1204.2
02/27/2015,1213.1,107382,1208.8,1219.2,1204.1
02/26/2015,1210.1,122100,1203.9,1219.9,1203.4
02/25/2015,1201.5,97588,1200.8,1211.7,1200.7
02/24/2015,1197.3,109440,1201.9,1204.4,1190
02/23/2015,1200.8,108517,1203.5,1210.3,1190.6
02/20/2015,1204.9,103062,1208,1215.3,1197.7
02/19/2015,1207.6,105113,1209,1222.9,1205.2
02/18/2015,1200.2,114178,1209.3,1213.4,1197.2
02/17/2015,1208.6,172721,1230.9,1236.7,1203.3
02/16/2015,1227.1,N/A,1227.1,1227.1,1227.1
02/13/2015,1227.1,90256,1223,1234.9,1222.5
02/12/2015,1220.7,103350,1222.9,1232.8,1218
02/11/2015,1219.6,109012,1234.1,1238.7,1216.5
02/10/2015,1232.2,92110,1238.3,1245.9,1230.6
02/09/2015,1241.5,86101,1235.9,1243.6,1234.4
02/06/2015,1234.6,189154,1266.4,1269,1228.2
02/05/2015,1262.7,105045,1270.4,1274.6,1256.1
02/04/2015,1264.5,127140,1261.5,1273.3,1256.9
02/03/2015,1260.3,166935,1275.6,1286.5,1255.8
02/02/2015,1276.9,111408,1283,1283.9,1266.5
01/30/2015,1279.2,156292,1259,1285.4,1257.5
01/29/2015,1255.9,233577,1284,1286.6,1252.1
01/28/2015,1287.2,140642,1293.5,1294.6,1280.2
01/27/2015,1292.9,84273,1281.9,1298.6,1273
01/26/2015,1279.4,157859,1292.8,1299.2,1275.6
01/23/2015,1292.6,140604,1301.5,1302.9,1284.3
01/22/2015,1300.7,198887,1293.7,1307.8,1279.1
01/21/2015,1293.7,195098,1295.3,1307,1284.6
01/20/2015,1294.2,231185,1276.3,1297.2,1272.1
01/19/2015,1276.9,N/A,1276.9,1276.9,1276.9
01/16/2015,1276.9,204198,1263.5,1282.4,1255.2
01/15/2015,1264.8,272750,1229.7,1267.2,1226.1
01/14/2015,1234.5,184208,1231.2,1244.6,1224.9
01/13/2015,1234.4,168374,1233.1,1244.5,1227.4
01/12/2015,1232.8,132313,1223,1236,1217.5
01/09/2015,1216.1,148809,1208.9,1224,1207
01/08/2015,1208.5,113091,1211,1216.8,1204.2
01/07/2015,1210.7,111150,1219,1219.4,1209.1
01/06/2015,1219.4,180653,1204,1223.3,1201.6
01/05/2015,1204,142942,1187.8,1207.5,1177.8
01/02/2015,1186.2,112280,1184,1194.9,1167.3
01/01/2015,1184.1,N/A,1184.1,1184.1,1184.1
12/31/2014,1184.1,67231,1199.8,1203.9,1179.5
12/30/2014,1200.4,131961,1182.9,1210.9,1180.5
12/29/2014,1181.9,78521,1194.9,1197.5,1178.6
12/26/2014,1195.3,65571,1175.2,1199.1,1175.2
12/25/2014,1173.5,N/A,1173.5,1173.5,1173.5
12/24/2014,1173.5,40192,1176.8,1181.2,1172.7
12/23/2014,1178,92893,1176.1,1184.9,1172.4
12/22/2014,1179.8,122922,1196,1203.6,1170.7
12/19/2014,1196,68747,1198,1201.5,1193.2
12/18/2014,1194.8,129127,1189.4,1213.9,1188.5
12/17/2014,1194.5,154962,1195.3,1203.1,1182
12/16/2014,1194.3,221571,1195.4,1223.9,1187.8
12/15/2014,1207.7,145843,1222,1225,1191.3
12/12/2014,1222.5,116467,1227.9,1228.9,1214.8
12/11/2014,1225.6,136860,1226.2,1233.4,1216.4
12/10/2014,1229.4,135569,1231.2,1238.9,1225.2
12/09/2014,1232,228024,1203.8,1239,1199.5
12/08/2014,1194.9,99059,1191.2,1209.3,1187.3
12/05/2014,1190.4,144926,1205.9,1208.5,1186.4
12/04/2014,1207.7,111730,1209.3,1213.5,1201.1
12/03/2014,1208.7,133221,1197.6,1215,1193.5
12/02/2014,1199.4,156062,1212.6,1212.6,1191.4
12/01/2014,1218.1,327764,1159.4,1221,1141.7
11/28/2014,1175.5,240723,1189.8,1199.3,1163.9
11/27/2014,1197.5,N/A,1197.5,1197.5,1197.5
11/26/2014,1197.5,390,1201.6,1198,1195.9
11/25/2014,1197.8,119619,1198.2,1203,1190
11/24/2014,1196.6,69118,1200.7,1204.5,1192.8
11/21/2014,1197.7,192712,1194,1207.6,1186.1
11/20/2014,1190.9,179855,1183.1,1196.6,1176.2
11/19/2014,1193.9,259726,1196.5,1201.7,1173.9
11/18/2014,1197.1,162294,1185.6,1204.1,1182.7
11/17/2014,1183.5,190706,1185.5,1193.6,1180.8
11/14/2014,1185.6,283691,1161.8,1192.9,1146
11/13/2014,1161.5,182262,1161.1,1167.4,1153
11/12/2014,1159.1,176818,1163,1169.4,1156.5
11/11/2014,1163,177153,1151.5,1172.5,1145.5
11/10/2014,1159.8,191823,1176.8,1177.5,1146.7
11/07/2014,1169.8,287074,1141.2,1179,1130.4
11/06/2014,1142.6,156991,1140.8,1149,1137.2
11/05/2014,1145.7,248355,1168.4,1169.3,1137.1
11/04/2014,1167.7,128618,1164.6,1175,1163.4
11/03/2014,1169.8,123328,1171.1,1173.4,1161
10/31/2014,1171.6,284628,1174.2,1202.4,1160.5
10/30/2014,1198.6,199565,1211.2,1216.5,1195.5
10/29/2014,1224.9,125790,1227.8,1230.4,1208.2
10/28/2014,1229.4,117653,1225.8,1235.5,1222.2
10/27/2014,1229.3,76013,1230.6,1232.1,1225.2
10/24/2014,1231.8,87609,1233.5,1234.7,1228.7
10/23/2014,1229.1,133022,1241.7,1244.9,1226.3
10/22/2014,1245.5,104839,1248.9,1250.2,1240.7
10/21/2014,1251.7,143007,1246.8,1255.6,1245.7
10/20/2014,1244.7,89814,1239.1,1249.3,1234.9
10/17/2014,1239,111015,1239.5,1242.1,1232
10/16/2014,1241.2,175162,1242.2,1245.6,1235.2
10/15/2014,1244.8,250999,1233.3,1250.3,1222
10/14/2014,1234.3,107239,1237.3,1238.6,1231.1
10/13/2014,1230,117007,1224.8,1238,1223.6
10/10/2014,1221.7,112422,1224,1225.7,1217.6
10/09/2014,1225.3,157170,1221.1,1234,1219.3
10/08/2014,1206,181661,1209.8,1224.5,1205.1
10/07/2014,1212.4,135364,1207.8,1214.1,1203
10/06/2014,1207.3,139665,1192,1209.9,1183.3
10/03/2014,1192.9,179606,1213.9,1215.7,1190.3
10/02/2014,1215.1,142807,1213.4,1224,1209.1
10/01/2014,1215.5,139735,1209.4,1220,1205
09/30/2014,1211.6,174232,1215.7,1220.7,1204.3
09/29/2014,1218.8,100175,1219.1,1223.9,1215.3
09/26/2014,1215.4,140910,1222.1,1232.7,1212.8
09/25/2014,1221.9,174079,1217.3,1225.3,1206.6
