Fed insterest rate,DATE,DFF,Euro exchange rates, Open, High, Low, Close,gold,Close/Last,Volume,Open,High,Low
,5/10/2019,2.38,,1.1214,1.1254,1.1214,1.1235,,1295.3,186420,1296.9,1299,1292.7
,5/11/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/12/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/13/2019,2.38,,1.1237,1.1264,1.1221,1.1222,,1294.3,250306,1294.4,1298.7,1284.9
,5/14/2019,2.38,,1.1224,1.1245,1.1201,1.1205,,1295.6,227617,1296.5,1297.8,1288.3
,5/15/2019,2.4,,1.1204,1.1225,1.1179,1.1203,,1297.1,63,1292.2,1302.1,1291.8
,5/16/2019,2.39,,1.1201,1.1225,1.1166,1.1179,,1308.3,196670,1301.6,1310.4,1300.6
,5/17/2019,2.39,,1.1177,1.1185,1.1155,1.1159,,1313.9,212949,1308.2,1314.7,1304.7
,5/18/2019,2.39,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/19/2019,2.39,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/20/2019,2.39,,1.1161,1.1177,1.1151,1.1167,,1293.3,311101,1312.4,1313.1,1292.9
,5/21/2019,2.39,,1.1168,1.1185,1.1141,1.1162,,1295.2,185177,1295.8,1299.1,1293.2
,5/22/2019,2.38,,1.116,1.1182,1.1148,1.1153,,1291.3,222209,1294,1295.2,1285.3
,5/23/2019,2.38,,1.1152,1.1188,1.1108,1.118,,1277.2,308866,1290.8,1291.7,1275.5
,5/24/2019,2.38,,1.1181,1.1214,1.1178,1.1207,,1276.8,209965,1279.5,1282.1,1275.2
,5/25/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/26/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/27/2019,2.38,,1.1209,1.1218,1.1186,1.1194,,1276,219695,1276.2,1279.7,1273
,5/28/2019,2.39,,1.1192,1.1202,1.1159,1.1161,,1277.6,133327,1278,1281.9,1275.7
,5/29/2019,2.39,,1.1163,1.1175,1.1124,1.1132,,1273.2,271377,1277,1278.5,1267.9
,5/30/2019,2.39,,1.1133,1.1144,1.1117,1.1131,,1279.4,235966,1274.4,1280.7,1270.5
,5/31/2019,2.4,,1.1128,1.1182,1.1125,1.1171,,1279.7,230543,1277.9,1284.8,1275.2
,6/1/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/2/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/3/2019,2.38,,1.1165,1.1263,1.116,1.1242,,1288.8,268033,1279.1,1290.9,1276
,6/4/2019,2.38,,1.124,1.1279,1.1227,1.1254,,1281.5,199297,1289,1289.1,1279.9
,6/5/2019,2.38,,1.1253,1.1305,1.122,1.122,,1282.8,114,1281.7,1283.3,1280.8
,6/6/2019,2.37,,1.1222,1.1309,1.1201,1.1277,,1284.2,269944,1285.2,1289.4,1274.5
,6/7/2019,2.37,,1.1276,1.1348,1.1252,1.1335,,1272,273895,1278.5,1279.4,1267.3
,6/8/2019,2.37,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/9/2019,2.37,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/10/2019,2.37,,1.1341,1.1341,1.1292,1.1312,,1281.3,269353,1271.6,1283.9,1269
,6/11/2019,2.37,,1.1314,1.1339,1.1302,1.1327,,1283.8,240672,1281.8,1287.4,1278.1
,6/12/2019,2.37,,1.1333,1.1344,1.1283,1.1288,,1285.6,241502,1282.4,1287.3,1279.1
,6/13/2019,2.37,,1.1286,1.1304,1.1269,1.1276,,1281.4,288297,1285.6,1292.8,1280.2
,6/14/2019,2.36,,1.1277,1.1291,1.1202,1.1211,,1285.2,296815,1281.9,1289.2,1280.4
,6/15/2019,2.36,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/16/2019,2.36,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/17/2019,2.38,,1.1238,1.1246,1.1203,1.1218,,1287.4,227237,1285,1290.3,1283.9
,6/18/2019,2.37,,1.122,1.1244,1.1181,1.1194,,1301.8,362480,1288.3,1302.2,1282.4
,6/19/2019,2.37,,1.1195,1.1255,1.1186,1.1225,,1296.3,215009,1300.8,1304.2,1294.3
,6/20/2019,2.37,,1.1226,1.1318,1.1225,1.1293,,1297.8,241040,1298,1301.7,1293.6
,6/21/2019,2.38,,1.1292,1.1379,1.1282,1.1369,,1286.2,256906,1297.7,1299.3,1284.2
,6/22/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/23/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/24/2019,2.38,,1.1396,1.1403,1.1367,1.1399,,1275.7,255125,1287.2,1289,1274.6
,6/25/2019,2.38,,1.1401,1.1415,1.1344,1.1367,,1277.3,206270,1277.6,1278.8,1273.3
,6/26/2019,2.38,,1.1368,1.1392,1.1348,1.137,,1273.2,204984,1277.7,1277.7,1269
,6/27/2019,2.38,,1.1372,1.1382,1.1347,1.1369,,1274.2,186404,1274.4,1277.1,1272
,6/28/2019,2.4,,1.1368,1.1395,1.1352,1.1372,,1291,71630,1278.5,1292.5,1277.5
,6/29/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/30/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/1/2019,2.39,,1.1389,1.1389,1.1281,1.1285,,1289.2,23685,1289.2,1292.6,1288.9
,7/2/2019,2.4,,1.1284,1.1322,1.1276,1.1287,,1282.5,207053,1290.5,1292.6,1280.8
,7/3/2019,2.41,,1.1285,1.1307,1.1269,1.1279,,1286.3,194696,1284.3,1290.3,1283.8
,7/4/2019,2.41,,1.1278,1.1297,1.1274,1.1283,,1287.1,55573,1279.4,1288.3,1273.9
,7/5/2019,2.42,,1.1284,1.1289,1.1207,1.1225,,1311.1,322176,1293.2,1311.9,1292.5
,7/6/2019,2.42,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/7/2019,2.42,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/8/2019,2.41,,1.1235,1.1236,1.1206,1.1215,,1327.9,347054,1312.5,1333,1310.9
,7/9/2019,2.41,,1.1216,1.122,1.1195,1.1208,,1323.4,302,1324.3,1328.6,1320.8
,7/10/2019,2.41,,1.1207,1.1264,1.1201,1.1251,,1333.6,391880,1330.2,1348.9,1329.3
,7/11/2019,2.4,,1.1253,1.1286,1.1245,1.1255,,1342.7,252464,1336.1,1344.2,1331.3
,7/12/2019,2.38,,1.1256,1.1277,1.1239,1.1269,,1346.1,314048,1339.7,1352.7,1334.3
,7/13/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/14/2019,2.38,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/15/2019,2.4,,1.1287,1.1287,1.1254,1.1259,,1329.3,220533,1341.2,1341.7,1329
,7/16/2019,2.41,,1.1258,1.1265,1.1201,1.1209,,1331.2,204179,1331.8,1333.8,1323.6
,7/17/2019,2.41,,1.1211,1.1234,1.12,1.1225,,1336.8,226929,1330.6,1342.3,1329.8
,7/18/2019,2.41,,1.1223,1.128,1.1207,1.1279,,1343.7,197876,1337.8,1347,1335.9
,7/19/2019,2.41,,1.1278,1.1283,1.1204,1.1221,,1344.5,346086,1346.5,1362.2,1341.4
,7/20/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/21/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/22/2019,2.4,,1.1234,1.1234,1.1206,1.1211,,1342.9,230833,1345.5,1347.1,1336.6
,7/23/2019,2.4,,1.1209,1.1212,1.1145,1.1153,,1350.7,364839,1343.9,1358.5,1342.1
,7/24/2019,2.4,,1.1154,1.1157,1.1127,1.1139,,1348.8,320720,1350.4,1366.6,1344.8
,7/25/2019,2.4,,1.1141,1.1188,1.1103,1.1146,,1396.9,511767,1364.5,1397.7,1361.3
,7/26/2019,2.4,,1.1147,1.1153,1.1113,1.1127,,1400.1,496645,1391.2,1415.4,1386.1
,7/27/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/28/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/29/2019,2.4,,1.1147,1.1153,1.1114,1.1144,,1418.2,359931,1403.9,1425.1,1403.6
,7/30/2019,2.39,,1.1145,1.1161,1.1133,1.1158,,1418.7,618309,1423.4,1442.9,1415.1
,7/31/2019,2.4,,1.1157,1.1163,1.1061,1.1078,,1411.6,84,1407.2,1413.3,1405.8
,8/1/2019,2.14,,1.1076,1.1097,1.1027,1.1084,,1412,324556,1412.7,1415.3,1401.4
,8/2/2019,2.14,,1.1085,1.1118,1.1071,1.1108,,1409.7,297964,1413.3,1427.8,1408.6
,8/3/2019,2.14,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/4/2019,2.14,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/5/2019,2.13,,1.113,1.1214,1.1103,1.1203,,1385.6,214,1386.6,1395.8,1382.8
,8/6/2019,2.13,,1.1202,1.1251,1.1172,1.1201,,1408,372203,1386.2,1424,1386.2
,8/7/2019,2.12,,1.12,1.1242,1.1179,1.12,,1420.9,118832,1421.6,1424.4,1412.7
,8/8/2019,2.12,,1.12,1.1234,1.1178,1.1179,,1400.1,555564,1418.8,1426.8,1388.6
,8/9/2019,2.12,,1.118,1.1223,1.1179,1.12,,1400,303906,1401,1409.9,1393.8
,8/10/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/11/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/12/2019,2.12,,1.1312,1.1312,1.1162,1.1216,,1400.5,276008,1397.9,1402.4,1387.5
,8/13/2019,2.12,,1.1214,1.1229,1.1171,1.1172,,1412.5,426438,1400,1421.1,1391.8
,8/14/2019,2.12,,1.1173,1.1192,1.1131,1.1139,,1406.7,380765,1421.1,1429.4,1402.7
,8/15/2019,2.13,,1.114,1.1159,1.1092,1.1107,,1412.2,272092,1406.2,1418.9,1404.5
,8/16/2019,2.13,,1.1108,1.1115,1.1066,1.1091,,1413.5,231266,1417.7,1421.6,1409.3
,8/17/2019,2.13,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/18/2019,2.13,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/19/2019,2.13,,1.1095,1.1112,1.1077,1.108,,1411.2,327180,1416.4,1420,1402.1
,8/20/2019,2.13,,1.1079,1.1108,1.1066,1.1097,,1421.3,6,1404.6,1404.6,1404.6
,8/21/2019,2.12,,1.1099,1.1108,1.108,1.1086,,1428.1,467773,1428.5,1449.7,1415.6
,8/22/2019,2.12,,1.1084,1.1114,1.1063,1.1081,,1426.7,509138,1448.3,1454.4,1421.1
,8/23/2019,2.12,,1.108,1.1155,1.1052,1.1144,,1426.9,247608,1428.5,1430.8,1423
,8/24/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/25/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/26/2019,2.12,,1.124,1.124,1.1095,1.11,,1421.7,380116,1426,1431.4,1414.6
,8/27/2019,2.12,,1.1103,1.1117,1.1086,1.1091,,1436.5,65218,1431,1442.9,1429.4
,8/28/2019,2.12,,1.1092,1.1099,1.1074,1.1078,,1427.5,112902,1439.3,1447,1423.9
,8/29/2019,2.12,,1.1077,1.1094,1.1042,1.1058,,1432.2,5,1422.8,1423,1422.8
,8/30/2019,2.13,,1.102,1.1062,1.0962,1.0991,,1433.3,168447,1431.9,1440.8,1427.5
,8/31/2019,2.13,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/1/2019,2.13,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/2/2019,2.13,,1.1011,1.1011,1.0958,1.0971,,1441.8,248318,1439.5,1445.7,1434.8
,9/3/2019,2.13,,1.0969,1.0979,1.0926,1.0975,,1437.8,406886,1443.7,1447.8,1422.3
,9/4/2019,2.13,,1.0976,1.1039,1.0969,1.1037,,1432.4,567523,1425.6,1458.2,1412.1
,9/5/2019,2.13,,1.1036,1.1085,1.1018,1.1036,,1457.5,471109,1457.5,1461.9,1442.5
,9/6/2019,2.12,,1.1037,1.1058,1.102,1.1031,,1464.6,1008,1440.4,1469.7,1440.4
,9/7/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/8/2019,2.12,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/9/2019,2.13,,1.1133,1.1133,1.1016,1.1047,,1484.2,375937,1481.1,1486.8,1468.2
,9/10/2019,2.13,,1.1049,1.106,1.1031,1.1044,,1507.3,824,1473.5,1509.9,1473.2
,9/11/2019,2.13,,1.1042,1.1057,1.0985,1.101,,1509.5,385340,1512.1,1521.3,1501.6
,9/12/2019,2.13,,1.1012,1.1087,1.0928,1.1062,,1508.5,325590,1515.9,1521.1,1506.2
,9/13/2019,2.14,,1.1065,1.1111,1.1056,1.1074,,1517.2,338340,1509.2,1531.5,1498.6
,9/14/2019,2.14,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/15/2019,2.14,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/16/2019,2.25,,1.1157,1.1157,1.0994,1.1003,,1514.1,598082,1522.3,1546.1,1488.9
,9/17/2019,2.3,,1.1,1.1077,1.0991,1.1074,,1527.8,474508,1513,1534.9,1504.5
,9/18/2019,2.25,,1.1073,1.1077,1.1015,1.1031,,1531.2,428618,1526.6,1537.7,1518.3
,9/19/2019,1.9,,1.1023,1.1075,1.1022,1.104,,1523.6,314597,1533.9,1538.6,1513.9
,9/20/2019,1.9,,1.1041,1.1068,1.0998,1.1018,,1511.6,289329,1523,1523.6,1503.3
,9/21/2019,1.9,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/22/2019,1.9,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/23/2019,1.9,,1.1018,1.1026,1.0966,1.0995,,1515.7,240391,1506.3,1518.8,1503
,9/24/2019,1.9,,1.0994,1.1025,1.0983,1.102,,1515.7,238972,1518.4,1518.4,1506.5
,9/25/2019,1.9,,1.1019,1.1024,1.0938,1.0943,,1497.3,686,1495.1,1495.1,1493.8
,9/26/2019,1.85,,1.0942,1.0967,1.091,1.0921,,1537.6,459203,1508.8,1540.3,1503
,9/27/2019,1.83,,1.0919,1.0958,1.0905,1.0941,,1537.2,407500,1545.4,1565,1534.8
,9/28/2019,1.83,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/29/2019,1.83,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/30/2019,1.9,,1.0939,1.0949,1.0886,1.09,,1551.8,334873,1537.3,1554.5,1535.3
,10/1/2019,1.88,,1.0898,1.0943,1.0879,1.0933,,1549.1,342556,1551.8,1556.6,1541.4
,10/2/2019,1.85,,1.0932,1.0965,1.0904,1.0958,,1536.9,439428,1549.4,1559.8,1528.6
,10/3/2019,1.83,,1.0959,1.0999,1.094,1.0964,,1529.2,320657,1536.9,1541.9,1525.6
,10/4/2019,1.82,,1.0965,1.0998,1.0958,1.0979,,1555.9,541575,1539.2,1558.9,1529.6
,10/5/2019,1.82,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/6/2019,1.82,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/7/2019,1.82,,1.0978,1.1,1.0961,1.0973,,1560.4,404779,1556,1566.2,1542.6
,10/8/2019,1.82,,1.0972,1.0997,1.0941,1.0958,,1525.5,586738,1561.4,1561.9,1514.3
,10/9/2019,1.82,,1.0957,1.0991,1.0951,1.0971,,1506.2,54,1517.3,1526,1504.5
,10/10/2019,1.82,,1.097,1.1035,1.097,1.1004,,1511.1,312350,1516.4,1523.8,1505.5
,10/11/2019,1.82,,1.1005,1.1062,1.1001,1.1038,,1499.2,390357,1507,1509.1,1492.1
,10/12/2019,1.82,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/13/2019,1.82,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/14/2019,1.82,,1.1037,1.1043,1.1014,1.1024,,1503.2,296849,1493.9,1506.2,1492.9
,10/15/2019,1.9,,1.1025,1.1046,1.0992,1.1032,,1507.4,480662,1504.9,1532.2,1496.8
,10/16/2019,1.9,,1.1034,1.1086,1.1022,1.1073,,1490.9,1,1486.9,1486.9,1486.9
,10/17/2019,1.85,,1.1074,1.114,1.1065,1.1123,,1503.1,21,1500,1500.6,1498.5
,10/18/2019,1.85,,1.1125,1.1173,1.1115,1.117,,1513.4,329751,1506.5,1515,1500.9
,10/19/2019,1.85,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/20/2019,1.85,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/21/2019,1.85,,1.1184,1.1184,1.1139,1.115,,1515.8,352179,1509.7,1519.5,1490.7
,10/22/2019,1.85,,1.1151,1.1159,1.1119,1.1124,,1506.2,281865,1502,1512.1,1496.3
,10/23/2019,1.85,,1.1126,1.114,1.1106,1.1131,,1507.3,2,1503,1503,1503
,10/24/2019,1.85,,1.113,1.1163,1.1093,1.1103,,1531.5,349589,1521.5,1534.4,1517.9
,10/25/2019,1.83,,1.1105,1.1124,1.1073,1.1079,,1532.1,25,1515.1,1533,1515.1
,10/26/2019,1.83,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/27/2019,1.83,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/28/2019,1.83,,1.108,1.1107,1.107,1.1101,,1512.3,462742,1539.8,1542.8,1507.4
,10/29/2019,1.82,,1.1099,1.1119,1.1074,1.1112,,1515.2,367934,1510.9,1519.5,1507.1
,10/30/2019,1.82,,1.1114,1.1153,1.108,1.1151,,1506.4,436289,1511.8,1514.4,1493.3
,10/31/2019,1.58,,1.1152,1.1176,1.1132,1.1154,,1472.9,424759,1501.7,1507.2,1470.5
,11/1/2019,1.57,,1.1153,1.1174,1.1128,1.1166,,1489,440804,1478,1493.5,1465
,11/2/2019,1.57,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/3/2019,1.57,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/4/2019,1.56,,1.1167,1.1177,1.1124,1.1128,,1501,205,1476.6,1503.7,1474.1
,11/5/2019,1.56,,1.113,1.114,1.1063,1.1076,,1513.8,400130,1505.6,1525.8,1501.7
,11/6/2019,1.55,,1.1075,1.1094,1.1064,1.1065,,1506.2,233,1505.6,1508.7,1497.1
,11/7/2019,1.55,,1.1067,1.1092,1.1037,1.1051,,1504.4,252399,1497.2,1499.7,1493.3
,11/8/2019,1.55,,1.1052,1.1057,1.1017,1.1018,,1497.2,46,1489.4,1506.3,1489.3
,11/9/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/10/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/11/2019,1.55,,1.1022,1.1044,1.1017,1.1035,,1512.8,277242,1515.4,1516.5,1510.1
,11/12/2019,1.55,,1.1033,1.1039,1.1002,1.101,,1500.9,401849,1510.8,1522.3,1495.7
,11/13/2019,1.55,,1.1011,1.1021,1.0996,1.1009,,1488.7,462693,1498.3,1508,1478
,11/14/2019,1.55,,1.1007,1.1029,1.099,1.102,,1497.6,221049,1492,1501.5,1487.1
,11/15/2019,1.55,,1.1022,1.1058,1.1015,1.1053,,1483.5,307105,1497.7,1503,1480.8
,11/16/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/17/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/18/2019,1.55,,1.1053,1.1092,1.105,1.1072,,1494,360083,1484.8,1495.5,1480.6
,11/19/2019,1.55,,1.1074,1.1085,1.1062,1.1079,,1498.3,296546,1494.2,1501.1,1487
,11/20/2019,1.55,,1.1078,1.1082,1.1053,1.1075,,1488.2,82,1487.3,1489.1,1486.6
,11/21/2019,1.55,,1.1073,1.1098,1.1054,1.1059,,1488.1,272195,1495.6,1498.7,1484.8
,11/22/2019,1.55,,1.106,1.1088,1.1015,1.102,,1487.5,200931,1487.5,1492.1,1484
,11/23/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/24/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/25/2019,1.55,,1.1022,1.1034,1.1004,1.1015,,1495.7,235483,1491.1,1499.4,1490.7
,11/26/2019,1.55,,1.1016,1.1027,1.1006,1.1021,,1504.7,290074,1495.1,1506.9,1490.4
,11/27/2019,1.55,,1.1022,1.1025,1.0992,1.1,,1499.5,93,1501.4,1503.7,1499
,11/28/2019,1.55,,1.0999,1.1019,1.0998,1.101,,1495.8,310472,1507.4,1510.8,1492.3
,11/29/2019,1.56,,1.1009,1.103,1.0981,1.1018,,1490.7,283038,1494,1494,1489.7
,11/30/2019,1.56,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/1/2019,1.56,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/2/2019,1.56,,1.1018,1.1091,1.1002,1.1079,,1493.2,320,1487.2,1495.4,1481
,12/3/2019,1.55,,1.108,1.1095,1.1065,1.1081,,1514.8,375394,1498.8,1516.7,1496
,12/4/2019,1.55,,1.1083,1.1115,1.1066,1.1077,,1508,235,1511,1511.6,1503
,12/5/2019,1.55,,1.1079,1.1111,1.1078,1.1103,,1511.1,250475,1516.4,1517.1,1506.5
,12/6/2019,1.55,,1.1105,1.1112,1.1039,1.1061,,1483.7,573018,1511.6,1511.9,1480.7
,12/7/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/8/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/9/2019,1.55,,1.1059,1.1079,1.1054,1.1066,,1493.1,302400,1491.5,1495.9,1490.5
,12/10/2019,1.55,,1.1065,1.1099,1.1062,1.1094,,1464.2,581,1466.8,1473,1466.5
,12/11/2019,1.55,,1.1093,1.1146,1.1071,1.1132,,1461.3,21,1469.1,1469.1,1461.7
,12/12/2019,1.55,,1.1131,1.1155,1.1103,1.1132,,1457.1,295394,1460,1467.4,1448.9
,12/13/2019,1.55,,1.113,1.12,1.1112,1.112,,1452.1,6,1454.9,1454.9,1447.1
,12/14/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/15/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/16/2019,1.56,,1.1121,1.1159,1.1121,1.1145,,1463.3,335980,1463.5,1467.9,1462.8
,12/17/2019,1.55,,1.1159,1.1176,1.113,1.1153,,1473.4,312108,1464,1475.5,1461.7
,12/18/2019,1.55,,1.115,1.1156,1.1111,1.1114,,1467.3,13,1469.1,1469.1,1469.1
,12/19/2019,1.55,,1.1113,1.1145,1.1108,1.1121,,1471.9,325033,1467.8,1474.4,1456.6
,12/20/2019,1.55,,1.112,1.1126,1.1066,1.1078,,1473.3,18,1467.7,1474.3,1467.7
,12/21/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/22/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/23/2019,1.55,,1.1079,1.1098,1.107,1.109,,1470,31,1472.6,1474.5,1467.3
,12/24/2019,1.55,,1.1091,1.1096,1.107,1.109,,1470.5,73979,1481.3,1482.7,1469.4
,12/25/2019,1.55,,1.1091,1.1316,1.1075,1.1092,,1468.8,77902,1470.9,1480.3,1468.1
,12/26/2019,1.55,,1.1092,1.1249,1.1081,1.1099,,1463.8,121238,1467.5,1468.9,1460.7
,12/27/2019,1.55,,1.1099,1.1189,1.1096,1.1176,,1467.4,271754,1461.3,1470,1456.6
,12/28/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/29/2019,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/30/2019,1.55,,1.1178,1.1221,1.1173,1.1201,,1453.4,88164,1461.1,1461.9,1452
,12/31/2019,1.55,,1.12,1.124,1.1198,1.1215,,1472.7,259290,1461.7,1472.9,1459.1
,1/1/2020,1.55,,1.1214,1.1277,1.1158,1.1264,,1469.2,304242,1470.3,1471.7,1459.8
,1/2/2020,1.55,,1.1261,1.1261,1.1163,1.1172,,1478.2,1460,1461.6,1480.4,1459.5
,1/3/2020,1.55,,1.1173,1.1181,1.1124,1.1159,,1480.2,311909,1483.2,1489.9,1476.7
,1/4/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/5/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/6/2020,1.55,,1.116,1.1207,1.1158,1.1197,,1483.1,231844,1480,1485.7,1478
,1/7/2020,1.55,,1.1198,1.1199,1.1134,1.1153,,1459.1,899,1475,1476,1458.2
,1/8/2020,1.55,,1.1155,1.117,1.1102,1.1106,,1464.9,163682,1464.1,1469.8,1463
,1/9/2020,1.55,,1.1104,1.1121,1.1094,1.1105,,1462.6,367,1460.7,1467.2,1460.7
,1/10/2020,1.54,,1.1106,1.1131,1.1085,1.1121,,1475,247053,1479.1,1479.9,1478.7
